type,theme,title,price,sales,user_comment_date,user_buy_type,user_content,user_albums,user_reply,user_append_date,user_append,user_reply_flag,polarity
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,外形外观：可以 做工质量：很好 使用手感：好 整体评价：?,1,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,抽到恐龙宝宝，好可爱！,1,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,很可爱的恐龙！,0,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,非常幸运收到恐龙蛋,1,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,可爱,1,,12天后追评,可爱,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,做工质量：非常好 整体评价：很棒 非常喜欢 外形外观：可爱,0,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,抽到的很可爱,0,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,两个喜欢的都抽到了,1,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,^_^喜欢,1,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Jan,盲盒随机发不指定 不支持无理由退货退款 随机1个,整体评价：太可爱了！常州人不能没有恐龙！ 使用手感：摸起来可舒服了 做工质量：超级好没有啥瑕疵 外形外观：腕龙好大一个！抽到了我最喜欢的好开心 腕龙的脖子可以转！,3,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 整盒12个,完美,1,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 整盒12个,首拆即中??,3,,0天后追评,首拆即中??,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 整盒12个,奶思~~~,1,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,使用手感：买给女朋友的，她很喜欢,0,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Jan,盲盒随机发不指定 不支持无理由退货退款 整盒12个,国庆最后一天收到整套盲盒，宝贝迫不及待拆开来。果然侏罗纪系列没失望，妥妥的每一个都好好看?,2,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Jan,盲盒随机发不指定 不支持无理由退货退款 整盒12个,做工质量：买就对了！！！！！ 整体评价：大爱～整整齐齐的一大家,2,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,送给好朋友的～0～她很喜欢！,0,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,整体评价：还不错,0,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Jan,盲盒随机发不指定 不支持无理由退货退款 随机1个,我的第一只dimoo，太可爱了虽然没有抽到想要的，但是这个也不错头部可以旋转，晚上拍的不好看，打个光嘻嘻,1,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Jan,盲盒随机发不指定 不支持无理由退货退款 随机1个,整体评价：非常可爱！ 使用手感：还好 做工质量：还好 外形外观：可爱可爱可爱嘿嘿嘿,1,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,很可爱 好看 就是抽了两个重复的 一模一样 真的伤了???,1,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,可爱，长颈龙的脖颈可以任意扭曲，好好玩,3,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,Demo系列确实yyds，加上盒子就可以放心展示了，耶耶耶,1,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,正好盲盒和数据线都抽到幼龙诞生记。 开心?,1,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Jan,盲盒随机发不指定 不支持无理由退货退款 整盒12个,整体评价：好可爱啊 做工质量：品控特别好,2,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,这一只真的太可爱了，像幼儿园小朋友骑龙上学,1,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Jan,盲盒随机发不指定 不支持无理由退货退款 整盒12个,可爱没有雷款 每一个都精致,3,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,女朋友超爱 满意！,0,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,治愈利器,0,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,非常好哈哈哈,0,,5天后追评,非常好哈哈哈,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Jan,盲盒随机发不指定 不支持无理由退货退款 随机1个,整体评价：太可爱啦，超级喜欢。,2,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Jan,盲盒随机发不指定 不支持无理由退货退款 随机1个,超级幸运的抽到了隐藏 一开始还没反应过来哈哈哈哈～,1,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Jan,盲盒随机发不指定 不支持无理由退货退款 随机1个,别把我可爱死，OK？ 外形外观：巨可爱啊,1,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 整盒12个,送朋友的，朋友很喜欢,0,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Jan,盲盒随机发不指定 不支持无理由退货退款 随机1个,好喜欢，又买了一个喜欢可以抽到龙蛋,1,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Jan,盲盒随机发不指定 不支持无理由退货退款 随机1个,抽到最喜欢的一款，超级好看,1,,,,否,积极
Dimoo,侏罗纪世界,POPMART泡泡玛特 DIMOO侏罗纪世界系列手办盲盒玩具潮流创意摆件,69,6000,22-Jan,盲盒随机发不指定 不支持无理由退货退款 随机1个,买了一个，抽到了球形游览车,1,,,,否,中性
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,我两个号都买了这个，一个49块一个44块，同时收到的货拆开来两个全是柠檬茶。你说这是巧合吧我不信但你说这是故意安排的我也说不清楚，总的来说就是很离谱，过于离谱，离大谱..........,1,回复：亲爱的，很抱歉没有让您满意，购物有任何问题可以随时联系在线客服哦，创造潮流、传递美好，泡泡一直都在哦,,,是,消极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,太可爱拉就是说本来送朋友的可爱到想私吞,1,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,平时都是线下原价买，一到双十一就真香！！！这次运气也太好了吧，没有丑八怪，哈哈哈哈哈哈，开心极了,1,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,太可爱了宝贝 终于脱非了555~ 入迪莫圈了,2,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 整盒12个,就很欧，一盒入魂??,1,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,这对双胞胎也太好棒了 超爱青蛙大儿,1,,28天后追评,这对双胞胎也太好棒了 超爱青蛙大儿,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 整盒12个,虽说便宜了不少，但是确实没有店里的精致，会有点点的瑕疵,0,回复：您好，娃娃非艺术品，不存在绝对完美哦，如果有明显瑕疵，请第一时间联系在线客服，竭尽所能的为您解决遇到的产品问题， 也感谢您对泡泡玛特的支持哦！,,,是,消极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,还可以 4个都不一样,1,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,特别好看，无暇 做工质量：,0,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,今天生日，抽中青蛙园丁好开心！???,1,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,送给小外甥女的 她很喜欢,0,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,整体评价：非常精致,0,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Feb,盲盒随机发不指定 不支持无理由退货退款 DIMOO宠物度假【单个盲盒随机发 整盒请拍12个】,送朋友的，朋友抽到了隐藏款,0,,71天后追评,送朋友的，朋友抽到了隐藏款,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,室友很喜欢?,0,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,朋友喜欢。,0,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,可爱到裂开,1,,,,否,中性
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 整盒12个,买了3万多块钱的盲盒，体验一般。 先说快递，唯一称赞的地方。顺丰快递，就不用多说 接下来说下采购过程。由于采购量大，咨询客服有没有优惠，客服提供对接人联系方式，给这个郭生的邮箱发了几个邮件都没有人回复，也没有电话，无奈只能返回淘宝下单。 选用了购物金采购，毕竟还有50元优惠，当采购了2万多元的订单要付款的时候，发现并不能支付，客服回复是买了不能用购物金的商品，好，取消订单，单独下单，结果发现单独下单都可以下，客户又说只能下1万内的单，无语，又把近600个盲盒拆为若干个单采购。 后面两个事也很折腾 1、购物金退款，买之前客服说到时候直接推就好了，后面被【吉象】这个客服忽悠，说我要提供所有订单才能找到哪个订单没有使用完。30多个订单！！！半夜在那截订单的图，还给客户复制，结果不知道眼睛花了还是怎样，最后也没找到对应的，折腾人玩呢。白天小小泡泡客服还算靠谱，直接选2个订单给我退了，这里体验非常差。 2、开发票，主要是客服说辞都不一样的，现在都10月了，有的说已经开了哦，有的反馈我说还没有开，反正一脸懵*，看10月下旬有没有发票发出通知吧。 盲盒目前还好，大厂出品，相信不会有啥问题。,5,回复：亲爱的，很抱歉没有让您满意，购物有任何问题可以随时联系在线客服哦，创造潮流、传递美好，泡泡一直都在哦,,,是,消极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,崽好可爱喜欢崽～跟我莉姐一人一个,1,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,好可爱！！！！,1,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,好喜欢哈哈哈,1,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,喜欢。,2,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,发货很快，到的也很快，也挺好看的,0,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,运气不错哟，两只可爱护法！,1,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Jan,盲盒随机发不指定 不支持无理由退货退款 随机1个,太可爱了哈哈哈? 好喜欢,1,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Jan,盲盒随机发不指定 不支持无理由退货退款 随机1个,散抽出隱藏~,1,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,整体评价：不怕踩雷的一款，客服解决问题回复很及时,0,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,发我两个一样的，伤心了?,0,回复：亲爱的， 单独购买多个的话，可能存在重复的情况呢，整盒购买款式不重复哦，盲盒的特别之处就是不确定性呢，祝您欧气满满，抽到喜欢的款式哦~,,,是,消极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Jan,盲盒随机发不指定 不支持无理由退货退款 随机1个,有瑕疵，不知道什么情况,0,,32天后追评,有瑕疵，不知道什么情况,否,消极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,抽出来的特别满意的,0,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Jan,盲盒随机发不指定 不支持无理由退货退款 随机1个,dimoo无敌可爱！,0,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Jan,盲盒随机发不指定 不支持无理由退货退款 随机1个,整体评价：除了檸檬茶?，隻隻都滿意，雖然不中我最喜歡，但滿意，有機會加單??,1,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Mar,盲盒随机发不指定 不支持无理由退货退款 DIMOO宠物度假【单个盲盒随机发 整盒请拍12个】,**商家的杰出代表，早晚要凉,0,,113天后追评,**商家的杰出代表，早晚要凉,否,消极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Jan,盲盒随机发不指定 不支持无理由退货退款 随机1个,巨可爱，运气还算不错(≧?≦*),1,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Jan,盲盒随机发不指定 不支持无理由退货退款 随机1个,咱就是说，不想送东西可以不送，可以不搞这个噱头，搞了又是这个规则又是那个规则的，就说我实付有没有达到标准，又不是我想坑你的白拿你的，真没意思?,0,回复：亲爱的，很抱歉没有让您满意，购物有任何问题可以随时联系在线客服哦，创造潮流、传递美好，泡泡一直都在哦,,,是,消极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Jan,盲盒随机发不指定 不支持无理由退货退款 随机1个,抽到了两个喜欢的！！！太可爱了,1,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Jan,盲盒随机发不指定 不支持无理由退货退款 随机1个,抽到了可爱的青蛙！（激动！,1,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Oct,盲盒随机发不指定 不支持无理由退货退款 整盒12个,整体评价：还可以 使用手感：不擦不擦 做工质量：做工在努努力吧！这个品控要加强吧 外形外观：没毛病,0,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Jan,盲盒随机发不指定 不支持无理由退货退款 随机1个,物美价廉，宝贝收到时非常完整，物流也很快，快递小哥服务态度也很好?，下次有需要还会再来光顾的，只希望店家到时再多多给点优惠就好了！,0,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Jan,盲盒随机发不指定 不支持无理由退货退款 随机1个,很不错，买来送朋友的。,0,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Jan,盲盒随机发不指定 不支持无理由退货退款 随机1个,超级可爱喜欢～,0,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Jan,盲盒随机发不指定 不支持无理由退货退款 随机1个,是喜欢的娃,0,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Jan,盲盒随机发不指定 不支持无理由退货退款 随机1个,绝 黑皮我真的很爱 哈哈哈柜子没到就挤挤 有全家福的感觉 这次快递可以表扬 一天就到了 品控做好一点我更爱,1,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Feb,盲盒随机发不指定 不支持无理由退货退款 DIMOO宠物度假【单个盲盒随机发 整盒请拍12个】,做工质量：有点小瑕疵，呜呜呜 外形外观：巨巨巨可爱，太喜欢啦,1,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Feb,盲盒随机发不指定 不支持无理由退货退款 DIMOO宠物度假【单个盲盒随机发 整盒请拍12个】,整体评价：好 使用手感：很好 做工质量：太好了,2,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Jan,盲盒随机发不指定 不支持无理由退货退款 整盒12个,整体评价：可爱死了芜湖 **利用拉满,1,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Feb,盲盒随机发不指定 不支持无理由退货退款 DIMOO宠物度假【单个盲盒随机发 整盒请拍12个】,质量不错 送朋友的 她很喜欢,2,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Feb,盲盒随机发不指定 不支持无理由退货退款 DIMOO宠物度假【单个盲盒随机发 整盒请拍12个】,整体评价：是喜欢的 使用手感：挺有重量的 做工质量： 虽说有点瑕疵 但是不一定所有东西都是完美的 我谅解 外形外观： 可以可以,0,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Feb,盲盒随机发不指定 不支持无理由退货退款 DIMOO宠物度假【单个盲盒随机发 整盒请拍12个】,可爱 抽到了喜欢的 希望下次能抽到青蛙雨衣,1,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Jan,盲盒随机发不指定 不支持无理由退货退款 随机1个,猫头鹰还可以接受 另一个黑皮是全系列最不喜欢的一个 血亏,0,回复：您好，盲盒随机发货，存在不确定性呦~每款娃娃都有独特的可爱之处呀~也希望您以后可以抽取到自己喜欢的款式呀~售后任何问题可以随时联系在线客服哦，~您的满意是我们永恒的追求~,,,是,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Feb,盲盒随机发不指定 不支持无理由退货退款 随机1个,终于抽到了鸭鸭船长 开心 中秋快乐,1,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Feb,盲盒随机发不指定 不支持无理由退货退款 DIMOO宠物度假【单个盲盒随机发 整盒请拍12个】,朋友很喜欢～～~,1,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Jan,盲盒随机发不指定 不支持无理由退货退款 整盒12个,第一次买盲盒，就抽中了隐藏款！ 不说了，买彩票去了,1,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Feb,盲盒随机发不指定 不支持无理由退货退款 DIMOO宠物度假【单个盲盒随机发 整盒请拍12个】,家人们非常可爱我真的很爱,1,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Jan,盲盒随机发不指定 不支持无理由退货退款 随机1个,可爱，虽然不是我想要那款,1,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Feb,盲盒随机发不指定 不支持无理由退货退款 DIMOO宠物度假【单个盲盒随机发 整盒请拍12个】,整体评价：很不错 使用手感： 看着挺好看，不错子 做工质量：质量挺好！ 外形外观：好看,0,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Feb,盲盒随机发不指定 不支持无理由退货退款 DIMOO宠物度假【单个盲盒随机发 整盒请拍12个】,抽到了喜欢的，很可爱,1,,,,否,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Jan,盲盒随机发不指定 不支持无理由退货退款 DIMOO宠物度假【单个盲盒随机发 整盒请拍12个】,一个许愿款都没有抽到??,1,回复：您好，盲盒随机发货，存在不确定性呦~每款娃娃都有独特的可爱之处呀~也希望您以后可以抽取到自己喜欢的款式呀~售后任何问题可以随时联系在线客服哦，~您的满意是我们永恒的追求~,,,是,积极
Dimoo,宠物度假,POPMART泡泡玛特 DIMOO宠物度假盲盒潮流手办玩具礼物挂件潮流,69,3000,22-Feb,盲盒随机发不指定 不支持无理由退货退款 DIMOO宠物度假【整盒含12个盲盒 】,超可爱????,1,,,,否,积极
